"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Haha what a cool walk down memory lane. We’ve shared some good times over the years and clearly, my cold, black hea… https://t.co/DARBsC2Lli",FALSE,2861,NA,2019-09-05 03:10:23,TRUE,NA,"1169447655677689858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",192,FALSE,FALSE,NA,NA
"When my son @KevinHart4real goes down with an injury, his big daddy steps in. I did leave my honeymoon early (Laure… https://t.co/s5jRz8hqZO",FALSE,22008,NA,2019-09-04 19:45:43,TRUE,NA,"1169335754956230656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1475,FALSE,FALSE,NA,NA
"RT @BudLightCA: GREAT CATCH. BETTER SHIRT. @TheRock https://t.co/UBwtKkmmJI",FALSE,0,NA,2019-09-03 15:58:56,FALSE,NA,"1168916292264505344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",229,TRUE,FALSE,NA,NA
"Haha always gotta take care of our mamas. Great catch brother. Even better t-shirt. #thuglife <U+0001F602><U+0001F44A><U+0001F3FE><U+0001F37B> https://t.co/YX1rjcKQb3",FALSE,7358,NA,2019-09-02 23:11:24,FALSE,NA,"1168662740992311296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",349,FALSE,FALSE,NA,NA
"RT @BigSean: Naw foreal run for president, you da GOAT and The People’s Champ <U+0001F937><U+0001F3FE><U+200D><U+2642><U+FE0F> thanks for listening bro https://t.co/eyrhPEUuQR",FALSE,0,NA,2019-09-02 01:10:37,FALSE,NA,"1168330351782924288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",324,TRUE,FALSE,NA,NA
"<U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F943> #fannypacklife 
 https://t.co/Omhj55Mzjf",FALSE,4002,NA,2019-09-02 01:10:28,FALSE,NA,"1168330316496297984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",233,FALSE,FALSE,NA,NA
"#Bezerk <U+0001F4AA><U+0001F3FE> https://t.co/37iqWUYkxI",FALSE,11077,NA,2019-09-02 01:09:20,FALSE,NA,"1168330029685592064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",626,FALSE,FALSE,NA,NA
"Raw handing a foul ball with a can of brew in the other all while wearing my infamous THUG LIFE tee shirt. <U+0001F602><U+0001F44F><U+0001F3FE>… https://t.co/vPj9ODV0ks",FALSE,21538,NA,2019-09-01 17:53:05,TRUE,NA,"1168220245401583616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",2236,FALSE,FALSE,NA,NA
"We love you family.
On our wedding day, thank you for giving us your full hearts, love and support. 
Meant the worl… https://t.co/q86aEGL1Qj",FALSE,5130,NA,2019-09-01 04:44:42,TRUE,NA,"1168021839932604416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",232,FALSE,FALSE,NA,NA
"Our Hawaiian wedding was beautiful and I want to thank our incredible staff for their outstanding work. 
To carry o… https://t.co/euZLUlvwP4",FALSE,12268,NA,2019-09-01 04:44:15,TRUE,NA,"1168021727558791168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",420,FALSE,FALSE,NA,NA
"Big mahalo to my brother @bigsean for sending me his &amp; @asapferg‘s (@Hit_Boy) new track #Beserk with the promise it… https://t.co/WXqItBEluq",FALSE,2657,NA,2019-09-01 04:44:08,TRUE,NA,"1168021698005757953",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",176,FALSE,FALSE,NA,NA
"@brlive So much fun for the crowd!! Double A!! Spine on the pine. No one better!! And great call @JRsBBQ <U+0001F44F><U+0001F3FE><U+0001F44A><U+0001F3FE>",FALSE,7917,"brlive",2019-09-01 04:41:53,FALSE,"1167989548564901888","1168021131221037059","722862506620792832","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",705,FALSE,FALSE,NA,NA
"@BillGates @netflix You had me at “looking at my work and my life”. I’m in!",FALSE,3894,"BillGates",2019-08-30 07:54:29,FALSE,"1167097669405167616","1167344824615198722","50393960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",154,FALSE,FALSE,NA,NA
"@90sWrestling_ @steveaustinBSR Thanks for the kind words. We were lucky too to have created something that caught f… https://t.co/NBzrvsO0HQ",FALSE,1460,"90sWrestling_",2019-08-30 07:02:43,TRUE,"1166696105461129216","1167331800328196096","1159660338926817280","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",54,FALSE,FALSE,NA,NA
"RT @GQMagazine: A parting gift from the gods of summer—and @TheRock https://t.co/zmmZViDYdR",FALSE,0,NA,2019-08-29 06:38:00,FALSE,NA,"1166963192347521030",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",78,TRUE,FALSE,NA,NA
"Mahalo!!! 
This past Monday, we crossed a huge $600M milestone at the box office. 
Quite proud of this<U+261D><U+0001F3FE>one. 
Despi… https://t.co/E7i0btWMBQ",FALSE,13454,NA,2019-08-29 02:55:20,TRUE,NA,"1166907156706123777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",914,FALSE,FALSE,NA,NA
"Rents Due champ. Its always due and we pay daily. #hardestworkersintheroom <U+0001F4AA><U+0001F3FE><U+0001F44A><U+0001F3FE> https://t.co/deXsRcKFWb",FALSE,4688,NA,2019-08-29 01:51:13,FALSE,NA,"1166891019675172864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",458,FALSE,FALSE,NA,NA
"@MrGMSI_BCage @The90s7 @ShamrockKen @TheMooseNation @IMPACTWRESTLING @IMPACTPlusApp @FiteTV @itsvadertime I’ll co-s… https://t.co/C8S628ZLGu",FALSE,1444,"MrGMSI_BCage",2019-08-29 01:49:17,TRUE,"1166884481300684801","1166890533777596416","637390557","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",218,FALSE,FALSE,NA,NA
"@scottisbell_ Thx you so much man! We both appreciate the kind words. Keep up the hard work on your end <U+0001F44A><U+0001F3FE><U+0001F44A><U+0001F3FE>",FALSE,1349,"scottisbell_",2019-08-28 03:24:03,FALSE,"1166452097279246337","1166551995345301504","65455370","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",24,FALSE,FALSE,NA,NA
"@rhyan_henson <U+0001F602><U+0001F44A><U+0001F3FE>",FALSE,612,"rhyan_henson",2019-08-27 23:56:31,FALSE,"1166496309542567937","1166499765506281472","2364686432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",22,FALSE,FALSE,NA,NA
"@madisonorl <U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE> Turtleneck Rock is the realest G out there <U+0001F60A><U+0001F919><U+0001F3FE><U+0001F44A><U+0001F3FE>",FALSE,5321,"madisonorl",2019-08-27 23:53:50,FALSE,"1166448804608000000","1166499089925595136","570530853","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",106,FALSE,FALSE,NA,NA
"Lil’ kooky things these days in my life that makes this moment wildly surreal. 
Been decades (literally) since I wa… https://t.co/Ewv1b1Kxhd",FALSE,5739,NA,2019-08-27 07:20:30,TRUE,NA,"1166249111458373632",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",243,FALSE,FALSE,NA,NA
"The DISNEY’s JUNGLE CRUISE <U+0001F6A2> skipper arrives. 
THANK YOU to the 7,000+ Disney fans for this very warm welcome. 
Mys… https://t.co/k8NG5hWULJ",FALSE,3257,NA,2019-08-27 05:08:08,TRUE,NA,"1166215798362398720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",204,FALSE,FALSE,NA,NA
"Whatever country my plane touches down in, I immediately go find my local “Iron Paradise” and get after it. 
It dri… https://t.co/uThu3irbSw",FALSE,2703,NA,2019-08-27 05:08:02,TRUE,NA,"1166215773104164864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",173,FALSE,FALSE,NA,NA
"Had the best time with my partner in adventure and the real star <U+0001F4AB> of DISNEY’S JUNGLE CRUISE, Emily Blunt. 
I’m the… https://t.co/EboCsJbZYI",FALSE,1869,NA,2019-08-27 05:07:56,TRUE,NA,"1166215747346944000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",111,FALSE,FALSE,NA,NA
"RT @DisneyStudios: We can’t wait to see @TheRock and Emily Blunt together in Disney’s @JungleCruise! #JungleCruise https://t.co/xGokGm06ab",FALSE,0,NA,2019-08-26 17:55:33,FALSE,NA,"1166046540013531138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1201,TRUE,FALSE,NA,NA
"Thank ya and enjoy our final season. <U+0001F919><U+0001F3FE> @BallersHBO https://t.co/bVZuyOKIAW",FALSE,2531,NA,2019-08-26 05:41:30,FALSE,NA,"1165861806931206144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",145,FALSE,FALSE,NA,NA
"RT @KwesiEdwards: HBO season five #Ballers premiere is superb.",FALSE,0,NA,2019-08-26 03:43:39,FALSE,NA,"1165832150010089472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",31,TRUE,FALSE,NA,NA
"RT @Erog11: Shout out to Ballers for playing that Nip!",FALSE,0,NA,2019-08-26 03:43:28,FALSE,NA,"1165832103142944768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",35,TRUE,FALSE,NA,NA
"RT @DrMarioPepper: @Chiefs @BallersHBO The Rock is going to buy the Chiefs!!First episode of Ballers was good tonight. Hope it’s more like…",FALSE,0,NA,2019-08-26 03:43:16,FALSE,NA,"1165832054820364288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",18,TRUE,FALSE,NA,NA
"RT @nosrac_retrac: This new season of ballers is going to be the best one yet holy shit that first episode",FALSE,0,NA,2019-08-26 03:43:09,FALSE,NA,"1165832025816752129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",38,TRUE,FALSE,NA,NA
"RT @DanBrown0531: WTF???????? Holy shit, I can't believe they just did that #Ballers",FALSE,0,NA,2019-08-26 03:43:09,FALSE,NA,"1165832025808359424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",20,TRUE,FALSE,NA,NA
"RT @CMCMRB: The premiere of #Ballers was good! We got to see almost everyone! Excited for the final season!",FALSE,0,NA,2019-08-26 03:43:09,FALSE,NA,"1165832025212772354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",20,TRUE,FALSE,NA,NA
"RT @buffa82: This is @TheRock’s deepest portrayal. Such a great performance. You can see a lot of Johnson in Spencer Strasmore, and that ma…",FALSE,0,NA,2019-08-25 22:34:52,FALSE,NA,"1165754444698406912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",81,TRUE,FALSE,NA,NA
"Mahalo, my ballin’ friend (thanks Bruce too) 
It’s been a helluva run and I’m grateful to the people. Thanks for th… https://t.co/2CBV1FzkFb",FALSE,17624,NA,2019-08-25 22:18:22,TRUE,NA,"1165750291049799680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1136,FALSE,FALSE,NA,NA
"Going out with a bang. 
Tune in tonight for our electric FINAL SEASON of @BallersHBO. 
@1030pm on @HBO.… https://t.co/FlFeeqNTrB",FALSE,3348,NA,2019-08-25 19:48:34,TRUE,NA,"1165712593542995968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",399,FALSE,FALSE,NA,NA
"RT @markwahlberg: The final season of @BallersHBO premieres TONIGHT! @TheRock and the amazing cast and crew have been killing it since the…",FALSE,0,NA,2019-08-25 19:41:32,FALSE,NA,"1165710822942756865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",332,TRUE,FALSE,NA,NA
"What a day! Thank you D23 fans and press for making it fun and cool for me and my much cooler @JungleCruise co-star… https://t.co/MBUUfAPZci",FALSE,3620,NA,2019-08-25 19:00:40,TRUE,NA,"1165700538710646790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",256,FALSE,FALSE,NA,NA
"RT @Fandango: Emily Blunt and Dwayne @TheRock Johnson discuss the spirited films that  they took inspiration from to make #JungleCruise. #D…",FALSE,0,NA,2019-08-25 18:58:23,FALSE,NA,"1165699963541581824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",177,TRUE,FALSE,NA,NA
"RT @asadayaz: Cannot wait for the world to see more of this epic film and @TheRock and Emily Blunt team up on the big screen next summer! #…",FALSE,0,NA,2019-08-25 18:57:13,FALSE,NA,"1165699670745550848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",87,TRUE,FALSE,NA,NA
"RT @colliderfrosty: sounds like the footage of #JungleCruise starring @TheRock and Emily Blunt played great at #D23Expo. Looking forward to…",FALSE,0,NA,2019-08-25 18:56:36,FALSE,NA,"1165699512771334144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",81,TRUE,FALSE,NA,NA
"RT @healthy_mouse: Just saw trailer for #JungleCruise and this looks like the theme park attraction turned movie we’ve been needing since 2…",FALSE,0,NA,2019-08-25 18:56:08,FALSE,NA,"1165699395163000832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",33,TRUE,FALSE,NA,NA
"RT @JungleCruise: Dwayne @TheRock Johnson and Emily Blunt arrived in style to the #D23Expo stage to talk #JungleCruise. (2/2) https://t.co/…",FALSE,0,NA,2019-08-25 18:55:59,FALSE,NA,"1165699357472985090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",127,TRUE,FALSE,NA,NA
"RT @TheDIS: Holy cow, #JungleCruise. Probably the highlight of the presentation. @TheRock and Emily Blunt are a hilarious combo and watchin…",FALSE,0,NA,2019-08-25 18:54:39,FALSE,NA,"1165699024562733056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",56,TRUE,FALSE,NA,NA
"RT @LolaLambchops: .@TheRock is on stage for Jungle Cruise, humble as always <U+0001F602><U+0001F602> When he presented the back side of water, I was howling <U+0001F602> I…",FALSE,0,NA,2019-08-25 18:54:33,FALSE,NA,"1165698997756915713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",28,TRUE,FALSE,NA,NA
"What a day! THANK YOU FANS for the energy and anticipation! @JungleCruise #D23 https://t.co/D043FoBEzy",FALSE,1493,NA,2019-08-25 18:54:04,FALSE,NA,"1165698878428958720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",108,FALSE,FALSE,NA,NA
"@jnorwood_10 Great form brother!! #norwood #heartstopping #elbowdropping",FALSE,7483,"jnorwood_10",2019-08-25 15:05:41,FALSE,"1165300823200583683","1165641403726041088","94159083","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",992,FALSE,FALSE,NA,NA
"RT @jnorwood_10: CAN YOU SMEELLLLLLLELELELEL ..... 3 points ?  Good win today and top of the league ! https://t.co/f2zXo3wPLL",FALSE,0,NA,2019-08-25 15:04:33,FALSE,NA,"1165641116294602760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",671,TRUE,FALSE,NA,NA
"Great meeting you BK. Congrats, kick ass and have fun on #TheEternals. #mcu <U+0001F44F><U+0001F3FE><U+0001F4AA><U+0001F3FE> https://t.co/mJTZ9iFOmH",FALSE,7706,NA,2019-08-24 21:54:48,FALSE,NA,"1165381973768134656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",518,FALSE,FALSE,NA,NA
"The OG himself. <U+0001F4AA><U+0001F3FE> https://t.co/mV9ueKVTpU",FALSE,19998,NA,2019-08-24 21:26:36,FALSE,NA,"1165374876690960384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",909,FALSE,FALSE,NA,NA
"RT @jennyyangtv: Go @sameergardezi @paulfeig @TheRock!!

""#BreaktheRoom, launched by #Powderkeg to create writers rooms composed of underre…",FALSE,0,NA,2019-08-22 00:40:34,FALSE,NA,"1164336525976326144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",73,TRUE,FALSE,NA,NA
"Join me in welcoming our new CMO, Maya Lasry of our Seven Bucks Companies. 
She embodies our ethos of “audience fir… https://t.co/LLOUf4kwfZ",FALSE,3073,NA,2019-08-21 20:44:10,TRUE,NA,"1164277032416505857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",161,FALSE,FALSE,NA,NA
"I’m holding you to your word brother. 
@thebeastyarde <U+0001F4AA><U+0001F3FE> https://t.co/pjOL4i2PGC",FALSE,4587,NA,2019-08-21 19:59:29,FALSE,NA,"1164265789706231808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",449,FALSE,FALSE,NA,NA
"If ya smellllll <U+0001F445><U+0001F525><U+0001F44F><U+0001F3FE><U+0001F923>
She “channels” her inner Rock perfectly!
Proud and excited for @Lilly. We’ve been great frien… https://t.co/1hGDE1f4JV",FALSE,4481,NA,2019-08-21 16:58:53,TRUE,NA,"1164220340207177728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",367,FALSE,FALSE,NA,NA
"I know the big man personally, so I can vouch for this <U+0001F923><U+0001F4A7> 
 https://t.co/BefhbyAbf0",FALSE,10218,NA,2019-08-20 18:31:51,FALSE,NA,"1163881347586244608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",744,FALSE,FALSE,NA,NA
"@SwaeLee Appreciate U brother. Keep doing it strong and see U down the road <U+0001F4AA><U+0001F3FE><U+0001F3A4>",FALSE,6281,"SwaeLee",2019-08-20 06:58:52,FALSE,"1163701302326464512","1163706953429741570","189801036","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",154,FALSE,FALSE,NA,NA
"@Sethrogen <U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE> congrats brother - big historic win and thx for kicking my ass to #2 <U+0001F602><U+0001F44A><U+0001F3FE>",FALSE,12358,"Sethrogen",2019-08-19 01:28:42,FALSE,"1163183536309882880","1163261473205829632","443215941","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",225,FALSE,FALSE,NA,NA
"True story. I personally designed this car for @VancityReynolds to drive in @HobbsAndShaw, but he refused because h… https://t.co/N4qG7MZP2Y",FALSE,21534,NA,2019-08-18 03:32:32,TRUE,NA,"1162930248683405314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1138,FALSE,FALSE,NA,NA
"Mahalo Mands! <U+0001F64C><U+0001F3FE> Myself &amp; @VancityReynolds have a unique bond to say the least in @HobbsAndShaw <U+0001F923><U+0001F926><U+0001F3FD><U+200D><U+2642><U+FE0F> https://t.co/MFq9j9wkxg",FALSE,13658,NA,2019-08-17 16:43:53,FALSE,NA,"1162767010071105542",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",471,FALSE,FALSE,NA,NA
"@AC360 @andersoncooper Outstanding interview AC. Lots of “ahh” moments for me. Wonderful chemistry. Great job, my friend",FALSE,5501,"AC360",2019-08-17 01:53:26,FALSE,"1162181766842585090","1162542921184231425","227837742","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",162,FALSE,FALSE,NA,NA
"@KBSKorea24 @HobbsAndShaw @Jasebechervaise @pierceconran Pumped for Korea to see @HobbsAndShaw!!! Enjoy the movie and HAVE FUN!! <U+0001F37F><U+0001F64C><U+0001F3FE>",FALSE,1512,"KBSKorea24",2019-08-16 09:05:32,FALSE,"1162280406051278848","1162289275477512192","281841769","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",57,FALSE,FALSE,NA,NA
"A massive #BillionDollarProducer congrats to our President of sevenbucksprod, @hhgarcia41 for this outstanding reco… https://t.co/ctoA1qePXu",FALSE,3035,NA,2019-08-15 09:17:43,TRUE,NA,"1161929952767426561",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",185,FALSE,FALSE,NA,NA
"Bad ass surprise waiting for me in the traveling circus known as the IRON PARADISE this week. 
Custom… https://t.co/oLxz2LiCxp",FALSE,2682,NA,2019-08-15 04:19:53,TRUE,NA,"1161855001532104705",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",159,FALSE,FALSE,NA,NA
"Happy 18th birthday to my #1 first born daughter, SGJ <U+0001F382><U+0001F389><U+0001F388>
This pic of me holding your hand in the hospital was take… https://t.co/Es7O6KuvEe",FALSE,19249,NA,2019-08-15 02:32:39,TRUE,NA,"1161828018139963392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",762,FALSE,FALSE,NA,NA
"@Tanoga_11 @HobbsAndShaw Thank you brotha <U+0001F919><U+0001F3FE><U+0001F44A><U+0001F3FE> #teameffort",FALSE,1879,"Tanoga_11",2019-08-14 20:50:40,FALSE,"1161714565987463168","1161741954847084544","331805135","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",46,FALSE,FALSE,NA,NA
"RT @Tanoga_11: Man, @TheRock really did Samoa proud in @HobbsAndShaw . Showcasing our culture for the world to see and with class and digni…",FALSE,0,NA,2019-08-14 20:50:11,FALSE,NA,"1161741830137888768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",102,TRUE,FALSE,NA,NA
"@gregjames Beautiful/heartbreaking and inspiring. Thx for sharing G and hope you’re well man",FALSE,2924,"gregjames",2019-08-14 10:46:38,FALSE,"1161574257832464384","1161589941979119621","14100010","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",89,FALSE,FALSE,NA,NA
